"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL3944711";"";"0";"441.51";"1";"5.3";"BDBM216593";"Fc1ccccc1C(=O)N2CCC(=CC2)c3ccc(NC(=O)N4Cc5ccccc5C4)cc3";"IC50";"'='";"3.21";"nM";"8.49";"";"379659";"UO_0000065";"19.24";"0.35";"3.19";"16.13";"False";"CHEMBL3888190";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 1:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1251667.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
"CHEMBL3911520";"";"0";"433.51";"0";"2.16";"BDBM217135";"O=C(Nc1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCC(=O)N3)N4Cc5ccccc5C4";"IC50";"'='";"307";"nM";"6.51";"";"379681";"UO_0000065";"15.02";"0.28";"4.35";"7.66";"False";"CHEMBL3888190";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 1:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1251667.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
"CHEMBL3930855";"";"0";"378.43";"0";"2.61";"BDBM216141";"CC[C@@H](CO)NC(=O)c1ccc(NC(=O)N2Cc3ccc(cc3C2)C#N)cc1";"IC50";"'='";"9.18";"nM";"8.04";"";"380122";"UO_0000065";"21.24";"0.39";"5.43";"7.62";"False";"CHEMBL3888191";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
"CHEMBL3946262";"";"0";"380.4";"0";"1.19";"BDBM216142";"OCC(O)CNC(=O)c1ccc(NC(=O)N2Cc3ccc(cc3C2)C#N)cc1";"IC50";"'='";"8.88";"nM";"8.05";"";"380123";"UO_0000065";"21.17";"0.39";"6.86";"6.41";"False";"CHEMBL3888191";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
"CHEMBL3903134";"";"0";"347.46";"0";"2.42";"BDBM216726";"CCOCC(=O)NCCCCCCNC(=O)N1Cc2ccccc2C1";"IC50";"'='";"116";"nM";"6.94";"";"379949";"UO_0000065";"19.96";"0.38";"4.52";"9.81";"False";"CHEMBL3888191";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
"CHEMBL3914619";"";"0";"420.51";"0";"3.41";"BDBM216698";"CCC(C)(O)C(=O)N1CCC(=CC1)c2ccc(NC(=O)N3Cc4ccncc4C3)cc2";"IC50";"'='";"1.35";"nM";"8.87";"";"380763";"UO_0000065";"21.09";"0.39";"5.46";"10.34";"False";"CHEMBL3888191";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
"CHEMBL3973471";"";"0";"381.48";"0";"3.41";"BDBM216730";"Oc1ccc(cc1)C(=O)NCCCCCCNC(=O)N2Cc3ccccc3C2";"IC50";"'='";"22.1";"nM";"7.66";"";"379953";"UO_0000065";"20.07";"0.37";"4.25";"9.37";"False";"CHEMBL3888191";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
"CHEMBL3899313";"";"0";"408.55";"0";"3.77";"BDBM216743";"CN(C)c1ccc(cc1)C(=O)NCCCCCCNC(=O)N2Cc3ccccc3C2";"IC50";"'='";"24.8";"nM";"7.61";"";"379966";"UO_0000065";"18.62";"0.35";"3.84";"11.76";"False";"CHEMBL3888191";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
"CHEMBL3927934";"";"0";"418.5";"0";"3.42";"BDBM216571";"O=C(Nc1ccc(cn1)C2=CCN(CC2)C(=O)C3CCCO3)N4Cc5ccccc5C4";"IC50";"'='";"58.1";"nM";"7.24";"";"380057";"UO_0000065";"17.29";"0.32";"3.82";"9.68";"False";"CHEMBL3888191";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
"CHEMBL3934267";"";"0";"381.48";"0";"3.41";"BDBM216728";"Oc1ccccc1C(=O)NCCCCCCNC(=O)N2Cc3ccccc3C2";"IC50";"'='";"5.49";"nM";"8.26";"";"379951";"UO_0000065";"21.65";"0.4";"4.85";"10.11";"False";"CHEMBL3888191";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
"CHEMBL3894493";"";"0";"379.5";"0";"3.63";"BDBM216750";"O=C(Cc1ccccc1)NCCCCCCNC(=O)N2Cc3ccccc3C2";"IC50";"'='";"126";"nM";"6.9";"";"379973";"UO_0000065";"18.18";"0.34";"3.27";"11.23";"False";"CHEMBL3888191";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
"CHEMBL3915599";"";"0";"406.49";"0";"3.02";"BDBM216770";"CC(C)(O)C(=O)N1CCC(=CC1)c2ccc(NC(=O)N3Cc4ccccc4C3)cn2";"IC50";"'='";"29.3";"nM";"7.53";"";"380051";"UO_0000065";"18.53";"0.34";"4.51";"8.78";"False";"CHEMBL3888191";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
"CHEMBL3984102";"";"0";"436.51";"0";"2.91";"BDBM216659";"COCCOCC(=O)N1CCC(=CC1)c2ccc(NC(=O)N3Cc4ccncc4C3)cc2";"IC50";"'='";"7.55";"nM";"8.12";"";"379913";"UO_0000065";"18.61";"0.35";"5.21";"9.67";"False";"CHEMBL3888191";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
"CHEMBL3936596";"";"0";"418.5";"0";"3.42";"BDBM216667";"O=C(Nc1ccc(cc1)C2=CCN(CC2)C(=O)[C@H]3CCCO3)N4Cc5ccncc5C4";"IC50";"'='";"4.7";"nM";"8.33";"";"380258";"UO_0000065";"19.9";"0.37";"4.91";"11.14";"False";"CHEMBL3888191";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
"CHEMBL3893189";"";"0";"388.47";"0";"4.62";"BDBM216558";"O=C(CC1CCCC1)Nc2ccc(NC(=O)N3Cc4cccc(C#N)c4C3)cc2";"IC50";"'='";"21.7";"nM";"7.66";"";"380085";"UO_0000065";"19.73";"0.36";"3.04";"8.99";"False";"CHEMBL3888191";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
"CHEMBL3949050";"";"0";"390.49";"0";"3.2";"BDBM216154";"O=C(Nc1ccc(cc1)C(=O)N2CCCC23CCNC3)N4Cc5ccccc5C4";"IC50";"'='";"2620";"nM";"5.58";"";"380135";"UO_0000065";"14.29";"0.26";"2.38";"8.63";"False";"CHEMBL3888191";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
"CHEMBL3949607";"";"0";"413.49";"0";"4.31";"BDBM216229";"CC(C)(C)OCCCNC(=O)c1ccc(NC(=O)N2Cc3ccc(F)cc3C2)cc1";"IC50";"'='";"15.1";"nM";"7.82";"";"380399";"UO_0000065";"18.91";"0.36";"3.51";"11.07";"False";"CHEMBL3888191";"Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) Binding Assay : Probe 2:The assay was carried out in 18 uL low volume plates (Owens Corning) in reaction buffer (50 mM HEPES (NaOH), pH 7.5, 100 mM NaCl, 10 mM MgCl2, 1 mM DTT, 1% Glycerol) using 6.8 nM recombinant, human, C-terminally-His tagged NAMPT, 1 nM Tb-anti-His antibody (Invitrogen, Cat #PV5895), and 200 nM probe (Oregon Green 488-conjugated APO0866; A-1287128.0. Plates were covered, and reactions were carried out for 2-3 hours. Plates were read with Envision (Laser Lantha low volume protocol) after 2 to 3 hours. Excitation was carried out at 337 nm, and the ratio of emission of Oregon Green (520 nm) to terbium (492 nm) was determined and used to calculate IC50 values of test compounds.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL1744525";"Nicotinamide phosphoribosyltransferase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886617";"37";"BindingDB Database";"";"2016";""
